Material_NA,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,nan
Wood,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Not_Express_Shipment,ID
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,ID
Stone,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Included,International_Shipment,Express_Shipment,SC
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,DE
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Not_Express_Shipment,SD
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,AL
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,MD
Clay,Airways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,OK
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,RI
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,MI
Marble,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,TX
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,OR
Clay,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,WV
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,NJ
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,ID
Bronze,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WA
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,AZ
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,NM
Aluminium,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OR
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Not_Express_Shipment,CA
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NV
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,nan
Material_NA,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,SD
Wood,Airways,Not_Fragile,Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,MT
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,TN
Material_NA,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,NJ
Brass,Airways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OK
Brass,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,VT
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MD
Wood,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,TX
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,AK
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,NY
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,VA
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,NH
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,AZ
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,nan
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,AL
Clay,Waterways,Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MN
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,CA
Wood,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Express_Shipment,nan
Stone,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WI
Marble,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,AK
Brass,Waterways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,ND
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,ND
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,TX
Marble,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,IN
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MA
Stone,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,DC
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,OR
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,AK
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,LA
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MO
Bronze,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MD
Marble,Waterways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,WA
Marble,Airways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Not_Express_Shipment,ID
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,NV
Marble,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Not_Express_Shipment,NM
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,DE
Marble,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,AL
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,PA
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,nan
Stone,Waterways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Not_Express_Shipment,nan
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,CO
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MO
Brass,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,FL
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,DE
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OR
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,AR
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,WA
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MS
Brass,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,AL
Brass,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Express_Shipment,AL
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,MD
Bronze,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,CO
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NV
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,TN
Stone,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,NH
Clay,Roadways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,MT
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,nan
Material_NA,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,HI
Clay,Waterways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,AK
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,OH
Clay,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,WY
Clay,Roadways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,SD
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,SC
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,SC
Bronze,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,MN
Clay,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,DE
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Marble,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Stone,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,AL
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,WV
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,WV
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OK
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WY
Wood,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,MD
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,IN
Stone,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Not_Express_Shipment,NE
Clay,Roadways,Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NE
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IN
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,WY
Aluminium,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,nan
Clay,Waterways,Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OH
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,IA
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,NH
Clay,Airways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Express_Shipment,PA
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,KS
Material_NA,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,AK
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MO
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,MA
Stone,Airways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,TN
Wood,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,OH
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MN
Marble,Airways,Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,LA
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,WI
Stone,Waterways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Not_Express_Shipment,NM
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,NH
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,MI
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,GA
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,HI
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Express_Shipment,MA
Material_NA,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,TX
Bronze,Waterways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MA
Bronze,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,DE
Marble,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,CA
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,GA
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,WV
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,nan
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,ND
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WI
Wood,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,UT
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,KS
Aluminium,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,NC
Wood,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,nan
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,NM
Material_NA,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,ME
Clay,Roadways,Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,ID
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MO
Wood,Airways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,nan
Clay,Waterways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,LA
Brass,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Express_Shipment,SD
Marble,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,MT
Brass,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,CT
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,CA
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MS
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,AK
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,SC
Marble,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,NC
Marble,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,nan
Wood,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,FL
Bronze,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,MI
Bronze,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Express_Shipment,AZ
Clay,Airways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,DE
Marble,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,VA
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,VA
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,MO
Wood,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,MD
Marble,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,International_Shipment,Express_Shipment,LA
Stone,Waterways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,CT
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,RI
Wood,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,AL
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,KS
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,FL
Stone,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,DC
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,nan
Wood,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,OK
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,VT
Aluminium,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IL
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,IL
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Express_Shipment,ID
Aluminium,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,WV
Clay,Roadways,Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,CT
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NE
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,nan
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NC
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Not_Express_Shipment,OH
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,ME
Material_NA,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Not_Express_Shipment,IA
Brass,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,NJ
Clay,Airways,Fragile,Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,MS
Brass,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,NH
Wood,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,ND
Bronze,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Express_Shipment,VA
Brass,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Express_Shipment,IN
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,nan
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IA
Stone,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,MI
Marble,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,OK
Marble,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Not_Express_Shipment,NM
Bronze,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,IL
Clay,Waterways,Fragile,Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,IA
Marble,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,International_Shipment,Not_Express_Shipment,nan
Brass,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,DC
Stone,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WI
Material_NA,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,CT
Marble,Roadways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IN
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Bronze,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,nan
Bronze,Airways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Express_Shipment,nan
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,nan
Aluminium,Waterways,Not_Fragile,Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,IA
Clay,Waterways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,MT
Clay,Roadways,Fragile,Not_Remote_Location,Wealthy,Installation_Included,Not_International_Shipment,Not_Express_Shipment,KS
Wood,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,OH
Wood,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,TN
Wood,Airways,Not_Fragile,Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Express_Shipment,WA
Clay,Airways,Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,WA
Aluminium,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,nan
Stone,Roadways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IL
Aluminium,Roadways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,ID
Brass,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Not_Express_Shipment,SD
Marble,Airways,Not_Fragile,Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Express_Shipment,ND
Clay,Roadways,Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,OR
Clay,Roadways,Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,SD
Brass,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Included,Not_International_Shipment,Not_Express_Shipment,MD
Material_NA,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NM
Marble,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,IN
Marble,Waterways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,International_Shipment,Not_Express_Shipment,ME
Aluminium,Roadways,Not_Fragile,Not_Remote_Location,Working Class,Installation_Not_Included,Not_International_Shipment,Not_Express_Shipment,NH
Stone,Airways,Not_Fragile,Not_Remote_Location,Wealthy,Installation_Not_Included,International_Shipment,Express_Shipment,UT
